date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-11-04,Cheshire East,E06000049,106,3
2020-11-03,Cheshire East,E06000049,126,2
2020-11-02,Cheshire East,E06000049,166,2
2020-11-01,Cheshire East,E06000049,68,0
2020-10-31,Cheshire East,E06000049,102,1
2020-10-30,Cheshire East,E06000049,119,3
2020-10-29,Cheshire East,E06000049,96,2
2020-10-28,Cheshire East,E06000049,121,0
2020-10-27,Cheshire East,E06000049,122,0
2020-10-26,Cheshire East,E06000049,150,2
2020-10-25,Cheshire East,E06000049,83,0
2020-10-24,Cheshire East,E06000049,106,1
2020-10-23,Cheshire East,E06000049,140,0
2020-10-22,Cheshire East,E06000049,109,1
2020-10-21,Cheshire East,E06000049,140,0
2020-10-20,Cheshire East,E06000049,136,0
2020-10-19,Cheshire East,E06000049,136,1
2020-10-18,Cheshire East,E06000049,69,2
2020-10-17,Cheshire East,E06000049,89,0
2020-10-16,Cheshire East,E06000049,76,1
2020-10-15,Cheshire East,E06000049,93,0
2020-10-14,Cheshire East,E06000049,98,0
2020-10-13,Cheshire East,E06000049,89,1
2020-10-12,Cheshire East,E06000049,114,0
2020-10-11,Cheshire East,E06000049,68,0
2020-10-10,Cheshire East,E06000049,73,0
2020-10-09,Cheshire East,E06000049,70,0
2020-10-08,Cheshire East,E06000049,79,2
2020-10-07,Cheshire East,E06000049,110,1
2020-10-06,Cheshire East,E06000049,86,1
2020-10-05,Cheshire East,E06000049,81,0
2020-10-04,Cheshire East,E06000049,60,1
2020-10-03,Cheshire East,E06000049,60,0
2020-10-02,Cheshire East,E06000049,76,0
2020-10-01,Cheshire East,E06000049,57,0
2020-09-30,Cheshire East,E06000049,59,1
2020-09-29,Cheshire East,E06000049,70,0
2020-09-28,Cheshire East,E06000049,64,1
2020-09-27,Cheshire East,E06000049,28,0
2020-09-26,Cheshire East,E06000049,30,0
2020-09-25,Cheshire East,E06000049,33,0
2020-09-24,Cheshire East,E06000049,29,0
2020-09-23,Cheshire East,E06000049,40,0
2020-09-22,Cheshire East,E06000049,28,0
2020-09-21,Cheshire East,E06000049,22,0
2020-09-20,Cheshire East,E06000049,19,0
2020-09-19,Cheshire East,E06000049,16,0
2020-09-18,Cheshire East,E06000049,23,0
2020-09-17,Cheshire East,E06000049,21,0
2020-09-16,Cheshire East,E06000049,19,0
2020-09-15,Cheshire East,E06000049,11,0
2020-09-14,Cheshire East,E06000049,18,1
2020-09-13,Cheshire East,E06000049,6,0
2020-09-12,Cheshire East,E06000049,15,0
2020-09-11,Cheshire East,E06000049,15,0
2020-09-10,Cheshire East,E06000049,14,0
2020-09-09,Cheshire East,E06000049,12,0
2020-09-08,Cheshire East,E06000049,11,0
2020-09-07,Cheshire East,E06000049,27,0
2020-09-06,Cheshire East,E06000049,9,0
2020-09-05,Cheshire East,E06000049,8,0
2020-09-04,Cheshire East,E06000049,11,0
2020-09-03,Cheshire East,E06000049,19,0
2020-09-02,Cheshire East,E06000049,20,0
2020-09-01,Cheshire East,E06000049,16,0
2020-08-31,Cheshire East,E06000049,8,0
2020-08-30,Cheshire East,E06000049,9,0
2020-08-29,Cheshire East,E06000049,7,0
2020-08-28,Cheshire East,E06000049,7,0
2020-08-27,Cheshire East,E06000049,5,0
2020-08-26,Cheshire East,E06000049,4,0
2020-08-25,Cheshire East,E06000049,4,0
2020-08-24,Cheshire East,E06000049,9,0
2020-08-23,Cheshire East,E06000049,1,0
2020-08-22,Cheshire East,E06000049,7,0
2020-08-21,Cheshire East,E06000049,4,0
2020-08-20,Cheshire East,E06000049,6,0
2020-08-19,Cheshire East,E06000049,3,0
2020-08-18,Cheshire East,E06000049,4,0
2020-08-17,Cheshire East,E06000049,7,0
2020-08-16,Cheshire East,E06000049,1,0
2020-08-15,Cheshire East,E06000049,5,0
2020-08-14,Cheshire East,E06000049,7,0
2020-08-13,Cheshire East,E06000049,5,0
2020-08-12,Cheshire East,E06000049,7,0
2020-08-11,Cheshire East,E06000049,9,0
2020-08-10,Cheshire East,E06000049,5,0
2020-08-09,Cheshire East,E06000049,1,0
2020-08-08,Cheshire East,E06000049,3,0
2020-08-07,Cheshire East,E06000049,2,0
2020-08-06,Cheshire East,E06000049,5,0
2020-08-05,Cheshire East,E06000049,3,0
2020-08-04,Cheshire East,E06000049,2,0
2020-08-03,Cheshire East,E06000049,11,0
2020-08-02,Cheshire East,E06000049,2,0
2020-08-01,Cheshire East,E06000049,2,0
2020-07-31,Cheshire East,E06000049,3,0
2020-07-30,Cheshire East,E06000049,4,0
2020-07-29,Cheshire East,E06000049,9,0
2020-07-28,Cheshire East,E06000049,1,0
2020-07-27,Cheshire East,E06000049,6,0
2020-07-26,Cheshire East,E06000049,2,0
2020-07-25,Cheshire East,E06000049,1,0
2020-07-24,Cheshire East,E06000049,1,0
2020-07-23,Cheshire East,E06000049,1,0
2020-07-22,Cheshire East,E06000049,2,1
2020-07-21,Cheshire East,E06000049,0,0
2020-07-20,Cheshire East,E06000049,1,0
2020-07-19,Cheshire East,E06000049,0,0
2020-07-18,Cheshire East,E06000049,1,0
2020-07-17,Cheshire East,E06000049,4,0
2020-07-16,Cheshire East,E06000049,5,0
2020-07-15,Cheshire East,E06000049,4,0
2020-07-14,Cheshire East,E06000049,2,2
2020-07-13,Cheshire East,E06000049,5,0
2020-07-12,Cheshire East,E06000049,2,0
2020-07-11,Cheshire East,E06000049,1,0
2020-07-10,Cheshire East,E06000049,0,0
2020-07-09,Cheshire East,E06000049,4,0
2020-07-08,Cheshire East,E06000049,3,1
2020-07-07,Cheshire East,E06000049,1,0
2020-07-06,Cheshire East,E06000049,2,1
2020-07-05,Cheshire East,E06000049,4,0
2020-07-04,Cheshire East,E06000049,3,0
2020-07-03,Cheshire East,E06000049,4,0
2020-07-02,Cheshire East,E06000049,1,0
2020-07-01,Cheshire East,E06000049,5,0
2020-06-30,Cheshire East,E06000049,3,0
2020-06-29,Cheshire East,E06000049,3,1
2020-06-28,Cheshire East,E06000049,4,3
2020-06-27,Cheshire East,E06000049,3,2
2020-06-26,Cheshire East,E06000049,5,0
2020-06-25,Cheshire East,E06000049,12,4
2020-06-24,Cheshire East,E06000049,11,0
2020-06-23,Cheshire East,E06000049,4,2
2020-06-22,Cheshire East,E06000049,8,2
2020-06-21,Cheshire East,E06000049,3,3
2020-06-20,Cheshire East,E06000049,0,4
2020-06-19,Cheshire East,E06000049,12,1
2020-06-18,Cheshire East,E06000049,8,2
2020-06-17,Cheshire East,E06000049,10,1
2020-06-16,Cheshire East,E06000049,13,4
2020-06-15,Cheshire East,E06000049,12,0
2020-06-14,Cheshire East,E06000049,14,2
2020-06-13,Cheshire East,E06000049,6,1
2020-06-12,Cheshire East,E06000049,12,2
2020-06-11,Cheshire East,E06000049,8,5
2020-06-10,Cheshire East,E06000049,10,2
2020-06-09,Cheshire East,E06000049,19,4
2020-06-08,Cheshire East,E06000049,9,2
2020-06-07,Cheshire East,E06000049,11,4
2020-06-06,Cheshire East,E06000049,4,4
2020-06-05,Cheshire East,E06000049,10,2
2020-06-04,Cheshire East,E06000049,29,2
2020-06-03,Cheshire East,E06000049,15,3
2020-06-02,Cheshire East,E06000049,9,1
2020-06-01,Cheshire East,E06000049,14,1
2020-05-31,Cheshire East,E06000049,13,2
2020-05-30,Cheshire East,E06000049,13,2
2020-05-29,Cheshire East,E06000049,20,2
2020-05-28,Cheshire East,E06000049,21,4
2020-05-27,Cheshire East,E06000049,18,3
2020-05-26,Cheshire East,E06000049,24,3
2020-05-25,Cheshire East,E06000049,14,0
2020-05-24,Cheshire East,E06000049,15,4
2020-05-23,Cheshire East,E06000049,13,2
2020-05-22,Cheshire East,E06000049,17,2
2020-05-21,Cheshire East,E06000049,30,0
2020-05-20,Cheshire East,E06000049,29,2
2020-05-19,Cheshire East,E06000049,29,4
2020-05-18,Cheshire East,E06000049,26,1
2020-05-17,Cheshire East,E06000049,16,4
2020-05-16,Cheshire East,E06000049,16,2
2020-05-15,Cheshire East,E06000049,24,7
2020-05-14,Cheshire East,E06000049,24,4
2020-05-13,Cheshire East,E06000049,69,3
2020-05-12,Cheshire East,E06000049,26,10
2020-05-11,Cheshire East,E06000049,29,3
2020-05-10,Cheshire East,E06000049,14,6
2020-05-09,Cheshire East,E06000049,16,3
2020-05-08,Cheshire East,E06000049,25,4
2020-05-07,Cheshire East,E06000049,29,5
2020-05-06,Cheshire East,E06000049,49,7
2020-05-05,Cheshire East,E06000049,35,3
2020-05-04,Cheshire East,E06000049,28,7
2020-05-03,Cheshire East,E06000049,27,7
2020-05-02,Cheshire East,E06000049,31,4
2020-05-01,Cheshire East,E06000049,41,6
2020-04-30,Cheshire East,E06000049,62,4
2020-04-29,Cheshire East,E06000049,42,7
2020-04-28,Cheshire East,E06000049,29,4
2020-04-27,Cheshire East,E06000049,38,5
2020-04-26,Cheshire East,E06000049,26,3
2020-04-25,Cheshire East,E06000049,39,4
2020-04-24,Cheshire East,E06000049,36,2
2020-04-23,Cheshire East,E06000049,56,6
2020-04-22,Cheshire East,E06000049,37,5
2020-04-21,Cheshire East,E06000049,29,2
2020-04-20,Cheshire East,E06000049,35,6
2020-04-19,Cheshire East,E06000049,27,2
2020-04-18,Cheshire East,E06000049,37,10
2020-04-17,Cheshire East,E06000049,31,1
2020-04-16,Cheshire East,E06000049,42,6
2020-04-15,Cheshire East,E06000049,30,5
2020-04-14,Cheshire East,E06000049,28,6
2020-04-13,Cheshire East,E06000049,32,11
2020-04-12,Cheshire East,E06000049,19,7
2020-04-11,Cheshire East,E06000049,29,9
2020-04-10,Cheshire East,E06000049,29,7
2020-04-09,Cheshire East,E06000049,39,6
2020-04-08,Cheshire East,E06000049,33,6
2020-04-07,Cheshire East,E06000049,28,5
2020-04-06,Cheshire East,E06000049,33,8
2020-04-05,Cheshire East,E06000049,28,5
2020-04-04,Cheshire East,E06000049,19,3
2020-04-03,Cheshire East,E06000049,14,8
2020-04-02,Cheshire East,E06000049,28,3
2020-04-01,Cheshire East,E06000049,32,5
2020-03-31,Cheshire East,E06000049,18,1
2020-03-30,Cheshire East,E06000049,14,2
2020-03-29,Cheshire East,E06000049,13,2
2020-03-28,Cheshire East,E06000049,8,6
2020-03-27,Cheshire East,E06000049,14,1
2020-03-26,Cheshire East,E06000049,11,0
2020-03-25,Cheshire East,E06000049,12,1
2020-03-24,Cheshire East,E06000049,7,0
2020-03-23,Cheshire East,E06000049,2,1
2020-03-22,Cheshire East,E06000049,5,3
2020-03-21,Cheshire East,E06000049,3,0
2020-03-20,Cheshire East,E06000049,1,1
2020-03-19,Cheshire East,E06000049,4,0
2020-03-18,Cheshire East,E06000049,4,0
2020-03-17,Cheshire East,E06000049,4,1
2020-03-16,Cheshire East,E06000049,0,0
2020-03-15,Cheshire East,E06000049,1,2
2020-03-14,Cheshire East,E06000049,3,
2020-03-13,Cheshire East,E06000049,2,
2020-03-12,Cheshire East,E06000049,3,
2020-03-11,Cheshire East,E06000049,1,
2020-03-10,Cheshire East,E06000049,1,
2020-03-09,Cheshire East,E06000049,0,
2020-03-08,Cheshire East,E06000049,0,
2020-03-07,Cheshire East,E06000049,1,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2021-02-02,Cheshire West and Chester,E06000050,24,0
2021-02-01,Cheshire West and Chester,E06000050,105,6
2021-01-31,Cheshire West and Chester,E06000050,82,4
2021-01-30,Cheshire West and Chester,E06000050,118,3
2021-01-29,Cheshire West and Chester,E06000050,114,7
2021-01-28,Cheshire West and Chester,E06000050,112,7
2021-01-27,Cheshire West and Chester,E06000050,161,6
2021-01-26,Cheshire West and Chester,E06000050,144,9
2021-01-25,Cheshire West and Chester,E06000050,190,7
2021-01-24,Cheshire West and Chester,E06000050,103,4
2021-01-23,Cheshire West and Chester,E06000050,95,7
2021-01-22,Cheshire West and Chester,E06000050,167,12
2021-01-21,Cheshire West and Chester,E06000050,151,10
2021-01-20,Cheshire West and Chester,E06000050,181,5
2021-01-19,Cheshire West and Chester,E06000050,221,6
2021-01-18,Cheshire West and Chester,E06000050,207,9
2021-01-17,Cheshire West and Chester,E06000050,164,6
2021-01-16,Cheshire West and Chester,E06000050,139,7
2021-01-15,Cheshire West and Chester,E06000050,184,9
2021-01-14,Cheshire West and Chester,E06000050,197,7
2021-01-13,Cheshire West and Chester,E06000050,220,6
2021-01-12,Cheshire West and Chester,E06000050,231,3
2021-01-11,Cheshire West and Chester,E06000050,267,5
2021-01-10,Cheshire West and Chester,E06000050,207,7
2021-01-09,Cheshire West and Chester,E06000050,207,6
2021-01-08,Cheshire West and Chester,E06000050,227,6
2021-01-07,Cheshire West and Chester,E06000050,244,4
2021-01-06,Cheshire West and Chester,E06000050,240,7
2021-01-05,Cheshire West and Chester,E06000050,307,2
2021-01-04,Cheshire West and Chester,E06000050,305,4
2021-01-03,Cheshire West and Chester,E06000050,311,4
2021-01-02,Cheshire West and Chester,E06000050,345,5
2021-01-01,Cheshire West and Chester,E06000050,155,1
2020-12-31,Cheshire West and Chester,E06000050,286,5
2020-12-30,Cheshire West and Chester,E06000050,322,8
2020-12-29,Cheshire West and Chester,E06000050,423,3
2020-12-28,Cheshire West and Chester,E06000050,208,7
2020-12-27,Cheshire West and Chester,E06000050,214,2
2020-12-26,Cheshire West and Chester,E06000050,145,7
2020-12-25,Cheshire West and Chester,E06000050,55,4
2020-12-24,Cheshire West and Chester,E06000050,142,7
2020-12-23,Cheshire West and Chester,E06000050,184,1
2020-12-22,Cheshire West and Chester,E06000050,153,2
2020-12-21,Cheshire West and Chester,E06000050,157,2
2020-12-20,Cheshire West and Chester,E06000050,99,3
2020-12-19,Cheshire West and Chester,E06000050,85,4
2020-12-18,Cheshire West and Chester,E06000050,114,2
2020-12-17,Cheshire West and Chester,E06000050,102,2
2020-12-16,Cheshire West and Chester,E06000050,126,4
2020-12-15,Cheshire West and Chester,E06000050,109,3
2020-12-14,Cheshire West and Chester,E06000050,124,4
2020-12-13,Cheshire West and Chester,E06000050,81,6
2020-12-12,Cheshire West and Chester,E06000050,77,5
2020-12-11,Cheshire West and Chester,E06000050,87,4
2020-12-10,Cheshire West and Chester,E06000050,70,4
2020-12-09,Cheshire West and Chester,E06000050,56,5
2020-12-08,Cheshire West and Chester,E06000050,58,3
2020-12-07,Cheshire West and Chester,E06000050,59,3
2020-12-06,Cheshire West and Chester,E06000050,53,3
2020-12-05,Cheshire West and Chester,E06000050,40,5
2020-12-04,Cheshire West and Chester,E06000050,52,2
2020-12-03,Cheshire West and Chester,E06000050,50,3
2020-12-02,Cheshire West and Chester,E06000050,42,1
2020-12-01,Cheshire West and Chester,E06000050,56,1
2020-11-30,Cheshire West and Chester,E06000050,55,2
2020-11-29,Cheshire West and Chester,E06000050,33,5
2020-11-28,Cheshire West and Chester,E06000050,53,4
2020-11-27,Cheshire West and Chester,E06000050,52,4
2020-11-26,Cheshire West and Chester,E06000050,41,4
2020-11-25,Cheshire West and Chester,E06000050,57,7
2020-11-24,Cheshire West and Chester,E06000050,43,3
2020-11-23,Cheshire West and Chester,E06000050,64,3
2020-11-22,Cheshire West and Chester,E06000050,52,4
2020-11-21,Cheshire West and Chester,E06000050,28,4
2020-11-20,Cheshire West and Chester,E06000050,56,2
2020-11-19,Cheshire West and Chester,E06000050,87,7
2020-11-18,Cheshire West and Chester,E06000050,100,6
2020-11-17,Cheshire West and Chester,E06000050,111,5
2020-11-16,Cheshire West and Chester,E06000050,123,3
2020-11-15,Cheshire West and Chester,E06000050,112,3
2020-11-14,Cheshire West and Chester,E06000050,108,2
2020-11-13,Cheshire West and Chester,E06000050,135,5
2020-11-12,Cheshire West and Chester,E06000050,123,3
2020-11-11,Cheshire West and Chester,E06000050,175,2
2020-11-10,Cheshire West and Chester,E06000050,172,1
2020-11-09,Cheshire West and Chester,E06000050,205,1
2020-11-08,Cheshire West and Chester,E06000050,131,2
2020-11-07,Cheshire West and Chester,E06000050,108,2
2020-11-06,Cheshire West and Chester,E06000050,168,3
2020-11-05,Cheshire West and Chester,E06000050,153,1
2020-11-04,Cheshire West and Chester,E06000050,147,1
2020-11-03,Cheshire West and Chester,E06000050,127,3
2020-11-02,Cheshire West and Chester,E06000050,156,4
2020-11-01,Cheshire West and Chester,E06000050,91,0
2020-10-31,Cheshire West and Chester,E06000050,80,1
2020-10-30,Cheshire West and Chester,E06000050,118,1
2020-10-29,Cheshire West and Chester,E06000050,144,3
2020-10-28,Cheshire West and Chester,E06000050,121,0
2020-10-27,Cheshire West and Chester,E06000050,134,1
2020-10-26,Cheshire West and Chester,E06000050,142,1
2020-10-25,Cheshire West and Chester,E06000050,121,0
2020-10-24,Cheshire West and Chester,E06000050,84,2
2020-10-23,Cheshire West and Chester,E06000050,94,2
2020-10-22,Cheshire West and Chester,E06000050,91,0
2020-10-21,Cheshire West and Chester,E06000050,136,0
2020-10-20,Cheshire West and Chester,E06000050,124,2
2020-10-19,Cheshire West and Chester,E06000050,134,0
2020-10-18,Cheshire West and Chester,E06000050,91,1
2020-10-17,Cheshire West and Chester,E06000050,73,0
2020-10-16,Cheshire West and Chester,E06000050,99,0
2020-10-15,Cheshire West and Chester,E06000050,100,0
2020-10-14,Cheshire West and Chester,E06000050,97,1
2020-10-13,Cheshire West and Chester,E06000050,97,0
2020-10-12,Cheshire West and Chester,E06000050,110,0
2020-10-11,Cheshire West and Chester,E06000050,65,0
2020-10-10,Cheshire West and Chester,E06000050,80,2
2020-10-09,Cheshire West and Chester,E06000050,82,0
2020-10-08,Cheshire West and Chester,E06000050,102,0
2020-10-07,Cheshire West and Chester,E06000050,108,0
2020-10-06,Cheshire West and Chester,E06000050,103,1
2020-10-05,Cheshire West and Chester,E06000050,82,0
2020-10-04,Cheshire West and Chester,E06000050,75,0
2020-10-03,Cheshire West and Chester,E06000050,57,0
2020-10-02,Cheshire West and Chester,E06000050,75,0
2020-10-01,Cheshire West and Chester,E06000050,65,0
2020-09-30,Cheshire West and Chester,E06000050,64,0
2020-09-29,Cheshire West and Chester,E06000050,56,0
2020-09-28,Cheshire West and Chester,E06000050,42,0
2020-09-27,Cheshire West and Chester,E06000050,39,0
2020-09-26,Cheshire West and Chester,E06000050,35,0
2020-09-25,Cheshire West and Chester,E06000050,40,0
2020-09-24,Cheshire West and Chester,E06000050,33,0
2020-09-23,Cheshire West and Chester,E06000050,32,0
2020-09-22,Cheshire West and Chester,E06000050,37,0
2020-09-21,Cheshire West and Chester,E06000050,34,0
2020-09-20,Cheshire West and Chester,E06000050,24,0
2020-09-19,Cheshire West and Chester,E06000050,31,0
2020-09-18,Cheshire West and Chester,E06000050,25,0
2020-09-17,Cheshire West and Chester,E06000050,14,0
2020-09-16,Cheshire West and Chester,E06000050,28,0
2020-09-15,Cheshire West and Chester,E06000050,13,0
2020-09-14,Cheshire West and Chester,E06000050,17,0
2020-09-13,Cheshire West and Chester,E06000050,5,0
2020-09-12,Cheshire West and Chester,E06000050,13,0
2020-09-11,Cheshire West and Chester,E06000050,19,0
2020-09-10,Cheshire West and Chester,E06000050,15,0
2020-09-09,Cheshire West and Chester,E06000050,11,0
2020-09-08,Cheshire West and Chester,E06000050,16,0
2020-09-07,Cheshire West and Chester,E06000050,28,0
2020-09-06,Cheshire West and Chester,E06000050,7,0
2020-09-05,Cheshire West and Chester,E06000050,15,0
2020-09-04,Cheshire West and Chester,E06000050,6,0
2020-09-03,Cheshire West and Chester,E06000050,13,0
2020-09-02,Cheshire West and Chester,E06000050,15,0
2020-09-01,Cheshire West and Chester,E06000050,9,0
2020-08-31,Cheshire West and Chester,E06000050,8,0
2020-08-30,Cheshire West and Chester,E06000050,3,0
2020-08-29,Cheshire West and Chester,E06000050,5,0
2020-08-28,Cheshire West and Chester,E06000050,3,0
2020-08-27,Cheshire West and Chester,E06000050,3,0
2020-08-26,Cheshire West and Chester,E06000050,8,0
2020-08-25,Cheshire West and Chester,E06000050,1,1
2020-08-24,Cheshire West and Chester,E06000050,4,0
2020-08-23,Cheshire West and Chester,E06000050,2,0
2020-08-22,Cheshire West and Chester,E06000050,5,0
2020-08-21,Cheshire West and Chester,E06000050,2,0
2020-08-20,Cheshire West and Chester,E06000050,7,0
2020-08-19,Cheshire West and Chester,E06000050,8,0
2020-08-18,Cheshire West and Chester,E06000050,3,0
2020-08-17,Cheshire West and Chester,E06000050,3,0
2020-08-16,Cheshire West and Chester,E06000050,0,0
2020-08-15,Cheshire West and Chester,E06000050,3,0
2020-08-14,Cheshire West and Chester,E06000050,4,0
2020-08-13,Cheshire West and Chester,E06000050,7,0
2020-08-12,Cheshire West and Chester,E06000050,0,0
2020-08-11,Cheshire West and Chester,E06000050,3,0
2020-08-10,Cheshire West and Chester,E06000050,4,0
2020-08-09,Cheshire West and Chester,E06000050,0,0
2020-08-08,Cheshire West and Chester,E06000050,0,0
2020-08-07,Cheshire West and Chester,E06000050,3,0
2020-08-06,Cheshire West and Chester,E06000050,5,0
2020-08-05,Cheshire West and Chester,E06000050,5,0
2020-08-04,Cheshire West and Chester,E06000050,4,0
2020-08-03,Cheshire West and Chester,E06000050,3,0
2020-08-02,Cheshire West and Chester,E06000050,0,0
2020-08-01,Cheshire West and Chester,E06000050,2,0
2020-07-31,Cheshire West and Chester,E06000050,8,0
2020-07-30,Cheshire West and Chester,E06000050,3,0
2020-07-29,Cheshire West and Chester,E06000050,3,0
2020-07-28,Cheshire West and Chester,E06000050,2,0
2020-07-27,Cheshire West and Chester,E06000050,6,0
2020-07-26,Cheshire West and Chester,E06000050,3,0
2020-07-25,Cheshire West and Chester,E06000050,3,0
2020-07-24,Cheshire West and Chester,E06000050,6,0
2020-07-23,Cheshire West and Chester,E06000050,2,0
2020-07-22,Cheshire West and Chester,E06000050,0,0
2020-07-21,Cheshire West and Chester,E06000050,3,0
2020-07-20,Cheshire West and Chester,E06000050,4,0
2020-07-19,Cheshire West and Chester,E06000050,1,0
2020-07-18,Cheshire West and Chester,E06000050,2,0
2020-07-17,Cheshire West and Chester,E06000050,3,1
2020-07-16,Cheshire West and Chester,E06000050,6,0
2020-07-15,Cheshire West and Chester,E06000050,3,0
2020-07-14,Cheshire West and Chester,E06000050,7,0
2020-07-13,Cheshire West and Chester,E06000050,1,2
2020-07-12,Cheshire West and Chester,E06000050,3,0
2020-07-11,Cheshire West and Chester,E06000050,2,1
2020-07-10,Cheshire West and Chester,E06000050,3,1
2020-07-09,Cheshire West and Chester,E06000050,14,2
2020-07-08,Cheshire West and Chester,E06000050,8,0
2020-07-07,Cheshire West and Chester,E06000050,3,1
2020-07-06,Cheshire West and Chester,E06000050,0,3
2020-07-05,Cheshire West and Chester,E06000050,5,0
2020-07-04,Cheshire West and Chester,E06000050,9,0
2020-07-03,Cheshire West and Chester,E06000050,1,0
2020-07-02,Cheshire West and Chester,E06000050,4,1
2020-07-01,Cheshire West and Chester,E06000050,5,1
2020-06-30,Cheshire West and Chester,E06000050,7,0
2020-06-29,Cheshire West and Chester,E06000050,11,1
2020-06-28,Cheshire West and Chester,E06000050,4,0
2020-06-27,Cheshire West and Chester,E06000050,3,0
2020-06-26,Cheshire West and Chester,E06000050,3,0
2020-06-25,Cheshire West and Chester,E06000050,11,1
2020-06-24,Cheshire West and Chester,E06000050,7,4
2020-06-23,Cheshire West and Chester,E06000050,6,2
2020-06-22,Cheshire West and Chester,E06000050,2,0
2020-06-21,Cheshire West and Chester,E06000050,3,0
2020-06-20,Cheshire West and Chester,E06000050,1,1
