date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-08-06,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-08-05,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-08-04,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-08-03,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-08-02,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-08-01,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-31,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-07-30,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-29,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-28,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-27,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-26,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-25,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-24,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-07-23,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-22,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-21,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-20,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-19,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-18,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-17,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-16,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-15,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-14,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-13,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-12,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-11,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-10,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-09,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-07-08,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-07,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-06,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-05,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-04,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-03,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-02,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-07-01,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-30,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-29,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-28,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-06-27,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-26,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-25,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-24,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-23,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-22,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-21,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-20,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-19,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-18,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-17,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-16,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-15,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-06-14,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-06-13,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-12,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-06-11,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-06-10,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-06-09,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-08,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-07,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-06-06,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-06-05,"Armagh City, Banbridge and Craigavon",N09000002,3,
2020-06-04,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-06-03,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-06-02,"Armagh City, Banbridge and Craigavon",N09000002,5,
2020-06-01,"Armagh City, Banbridge and Craigavon",N09000002,4,
2020-05-31,"Armagh City, Banbridge and Craigavon",N09000002,3,
2020-05-30,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-05-29,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-05-28,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-05-27,"Armagh City, Banbridge and Craigavon",N09000002,11,
2020-05-26,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-05-25,"Armagh City, Banbridge and Craigavon",N09000002,4,
2020-05-24,"Armagh City, Banbridge and Craigavon",N09000002,4,
2020-05-23,"Armagh City, Banbridge and Craigavon",N09000002,14,
2020-05-22,"Armagh City, Banbridge and Craigavon",N09000002,6,
2020-05-21,"Armagh City, Banbridge and Craigavon",N09000002,9,
2020-05-20,"Armagh City, Banbridge and Craigavon",N09000002,8,
2020-05-19,"Armagh City, Banbridge and Craigavon",N09000002,11,
2020-05-18,"Armagh City, Banbridge and Craigavon",N09000002,13,
2020-05-17,"Armagh City, Banbridge and Craigavon",N09000002,3,
2020-05-16,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-05-15,"Armagh City, Banbridge and Craigavon",N09000002,10,
2020-05-14,"Armagh City, Banbridge and Craigavon",N09000002,23,
2020-05-13,"Armagh City, Banbridge and Craigavon",N09000002,15,
2020-05-12,"Armagh City, Banbridge and Craigavon",N09000002,27,
2020-05-11,"Armagh City, Banbridge and Craigavon",N09000002,19,
2020-05-10,"Armagh City, Banbridge and Craigavon",N09000002,8,
2020-05-09,"Armagh City, Banbridge and Craigavon",N09000002,8,
2020-05-08,"Armagh City, Banbridge and Craigavon",N09000002,13,
2020-05-07,"Armagh City, Banbridge and Craigavon",N09000002,32,
2020-05-06,"Armagh City, Banbridge and Craigavon",N09000002,22,
2020-05-05,"Armagh City, Banbridge and Craigavon",N09000002,16,
2020-05-04,"Armagh City, Banbridge and Craigavon",N09000002,8,
2020-05-03,"Armagh City, Banbridge and Craigavon",N09000002,7,
2020-05-02,"Armagh City, Banbridge and Craigavon",N09000002,14,
2020-05-01,"Armagh City, Banbridge and Craigavon",N09000002,18,
2020-04-30,"Armagh City, Banbridge and Craigavon",N09000002,14,
2020-04-29,"Armagh City, Banbridge and Craigavon",N09000002,7,
2020-04-28,"Armagh City, Banbridge and Craigavon",N09000002,6,
2020-04-27,"Armagh City, Banbridge and Craigavon",N09000002,12,
2020-04-26,"Armagh City, Banbridge and Craigavon",N09000002,5,
2020-04-25,"Armagh City, Banbridge and Craigavon",N09000002,14,
2020-04-24,"Armagh City, Banbridge and Craigavon",N09000002,11,
2020-04-23,"Armagh City, Banbridge and Craigavon",N09000002,6,
2020-04-22,"Armagh City, Banbridge and Craigavon",N09000002,9,
2020-04-21,"Armagh City, Banbridge and Craigavon",N09000002,20,
2020-04-20,"Armagh City, Banbridge and Craigavon",N09000002,13,
2020-04-19,"Armagh City, Banbridge and Craigavon",N09000002,7,
2020-04-18,"Armagh City, Banbridge and Craigavon",N09000002,5,
2020-04-17,"Armagh City, Banbridge and Craigavon",N09000002,20,
2020-04-16,"Armagh City, Banbridge and Craigavon",N09000002,19,
2020-04-15,"Armagh City, Banbridge and Craigavon",N09000002,22,
2020-04-14,"Armagh City, Banbridge and Craigavon",N09000002,20,
2020-04-13,"Armagh City, Banbridge and Craigavon",N09000002,11,
2020-04-12,"Armagh City, Banbridge and Craigavon",N09000002,5,
2020-04-11,"Armagh City, Banbridge and Craigavon",N09000002,10,
2020-04-10,"Armagh City, Banbridge and Craigavon",N09000002,11,
2020-04-09,"Armagh City, Banbridge and Craigavon",N09000002,7,
2020-04-08,"Armagh City, Banbridge and Craigavon",N09000002,9,
2020-04-07,"Armagh City, Banbridge and Craigavon",N09000002,12,
2020-04-06,"Armagh City, Banbridge and Craigavon",N09000002,10,
2020-04-05,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-04-04,"Armagh City, Banbridge and Craigavon",N09000002,9,
2020-04-03,"Armagh City, Banbridge and Craigavon",N09000002,3,
2020-04-02,"Armagh City, Banbridge and Craigavon",N09000002,19,
2020-04-01,"Armagh City, Banbridge and Craigavon",N09000002,7,
2020-03-31,"Armagh City, Banbridge and Craigavon",N09000002,4,
2020-03-30,"Armagh City, Banbridge and Craigavon",N09000002,13,
2020-03-29,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-03-28,"Armagh City, Banbridge and Craigavon",N09000002,10,
2020-03-27,"Armagh City, Banbridge and Craigavon",N09000002,5,
2020-03-26,"Armagh City, Banbridge and Craigavon",N09000002,5,
2020-03-25,"Armagh City, Banbridge and Craigavon",N09000002,9,
2020-03-24,"Armagh City, Banbridge and Craigavon",N09000002,4,
2020-03-23,"Armagh City, Banbridge and Craigavon",N09000002,4,
2020-03-22,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-21,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-03-20,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-03-19,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-03-18,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-03-17,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-16,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-15,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-14,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-13,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-12,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-03-11,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-10,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-09,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-08,"Armagh City, Banbridge and Craigavon",N09000002,3,
2020-03-07,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-03-06,"Armagh City, Banbridge and Craigavon",N09000002,2,
2020-03-05,"Armagh City, Banbridge and Craigavon",N09000002,1,
2020-03-04,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-03,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-02,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-03-01,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-29,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-28,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-27,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-26,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-25,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-24,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-23,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-22,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-21,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-20,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-19,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-18,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-17,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-16,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-15,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-14,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-13,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-12,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-11,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-10,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-09,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-08,"Armagh City, Banbridge and Craigavon",N09000002,0,
2020-02-07,"Armagh City, Banbridge and Craigavon",N09000002,0,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-09-28,Barking and Dagenham,E09000002,0,
2020-09-27,Barking and Dagenham,E09000002,5,
2020-09-26,Barking and Dagenham,E09000002,15,
2020-09-25,Barking and Dagenham,E09000002,16,
2020-09-24,Barking and Dagenham,E09000002,15,
2020-09-23,Barking and Dagenham,E09000002,24,
2020-09-22,Barking and Dagenham,E09000002,23,
2020-09-21,Barking and Dagenham,E09000002,14,
2020-09-20,Barking and Dagenham,E09000002,23,
2020-09-19,Barking and Dagenham,E09000002,13,
2020-09-18,Barking and Dagenham,E09000002,13,
2020-09-17,Barking and Dagenham,E09000002,22,
2020-09-16,Barking and Dagenham,E09000002,9,
2020-09-15,Barking and Dagenham,E09000002,6,
2020-09-14,Barking and Dagenham,E09000002,8,
2020-09-13,Barking and Dagenham,E09000002,6,
2020-09-12,Barking and Dagenham,E09000002,8,
2020-09-11,Barking and Dagenham,E09000002,11,
2020-09-10,Barking and Dagenham,E09000002,17,
2020-09-09,Barking and Dagenham,E09000002,12,
2020-09-08,Barking and Dagenham,E09000002,8,
2020-09-07,Barking and Dagenham,E09000002,11,
2020-09-06,Barking and Dagenham,E09000002,6,
2020-09-05,Barking and Dagenham,E09000002,9,
2020-09-04,Barking and Dagenham,E09000002,6,
2020-09-03,Barking and Dagenham,E09000002,13,
2020-09-02,Barking and Dagenham,E09000002,8,
2020-09-01,Barking and Dagenham,E09000002,12,
2020-08-31,Barking and Dagenham,E09000002,11,
2020-08-30,Barking and Dagenham,E09000002,4,
2020-08-29,Barking and Dagenham,E09000002,2,
2020-08-28,Barking and Dagenham,E09000002,5,
2020-08-27,Barking and Dagenham,E09000002,4,
2020-08-26,Barking and Dagenham,E09000002,1,
2020-08-25,Barking and Dagenham,E09000002,1,
2020-08-24,Barking and Dagenham,E09000002,11,
2020-08-23,Barking and Dagenham,E09000002,3,
2020-08-22,Barking and Dagenham,E09000002,3,
2020-08-21,Barking and Dagenham,E09000002,4,
2020-08-20,Barking and Dagenham,E09000002,5,
2020-08-19,Barking and Dagenham,E09000002,2,
2020-08-18,Barking and Dagenham,E09000002,6,
2020-08-17,Barking and Dagenham,E09000002,6,
2020-08-16,Barking and Dagenham,E09000002,4,
2020-08-15,Barking and Dagenham,E09000002,2,
2020-08-14,Barking and Dagenham,E09000002,2,
2020-08-13,Barking and Dagenham,E09000002,10,
2020-08-12,Barking and Dagenham,E09000002,7,
2020-08-11,Barking and Dagenham,E09000002,4,
2020-08-10,Barking and Dagenham,E09000002,4,
2020-08-09,Barking and Dagenham,E09000002,1,
2020-08-08,Barking and Dagenham,E09000002,3,
2020-08-07,Barking and Dagenham,E09000002,1,
2020-08-06,Barking and Dagenham,E09000002,1,
2020-08-05,Barking and Dagenham,E09000002,6,
2020-08-04,Barking and Dagenham,E09000002,2,
2020-08-03,Barking and Dagenham,E09000002,1,
2020-08-02,Barking and Dagenham,E09000002,2,
2020-08-01,Barking and Dagenham,E09000002,2,
2020-07-31,Barking and Dagenham,E09000002,1,
2020-07-30,Barking and Dagenham,E09000002,4,
2020-07-29,Barking and Dagenham,E09000002,9,
2020-07-28,Barking and Dagenham,E09000002,6,
2020-07-27,Barking and Dagenham,E09000002,3,
2020-07-26,Barking and Dagenham,E09000002,7,
2020-07-25,Barking and Dagenham,E09000002,1,
2020-07-24,Barking and Dagenham,E09000002,0,
2020-07-23,Barking and Dagenham,E09000002,2,
2020-07-22,Barking and Dagenham,E09000002,3,
2020-07-21,Barking and Dagenham,E09000002,2,
2020-07-20,Barking and Dagenham,E09000002,2,
2020-07-19,Barking and Dagenham,E09000002,0,
2020-07-18,Barking and Dagenham,E09000002,1,
2020-07-17,Barking and Dagenham,E09000002,1,
2020-07-16,Barking and Dagenham,E09000002,1,
2020-07-15,Barking and Dagenham,E09000002,4,
2020-07-14,Barking and Dagenham,E09000002,2,
2020-07-13,Barking and Dagenham,E09000002,1,
2020-07-12,Barking and Dagenham,E09000002,1,
2020-07-11,Barking and Dagenham,E09000002,0,
2020-07-10,Barking and Dagenham,E09000002,1,
2020-07-09,Barking and Dagenham,E09000002,0,
2020-07-08,Barking and Dagenham,E09000002,3,
2020-07-07,Barking and Dagenham,E09000002,1,
2020-07-06,Barking and Dagenham,E09000002,0,
2020-07-05,Barking and Dagenham,E09000002,0,
2020-07-04,Barking and Dagenham,E09000002,0,
2020-07-03,Barking and Dagenham,E09000002,0,
2020-07-02,Barking and Dagenham,E09000002,0,
2020-07-01,Barking and Dagenham,E09000002,2,
2020-06-30,Barking and Dagenham,E09000002,2,
2020-06-29,Barking and Dagenham,E09000002,2,
2020-06-28,Barking and Dagenham,E09000002,0,
2020-06-27,Barking and Dagenham,E09000002,1,
2020-06-26,Barking and Dagenham,E09000002,3,
2020-06-25,Barking and Dagenham,E09000002,2,
2020-06-24,Barking and Dagenham,E09000002,4,
2020-06-23,Barking and Dagenham,E09000002,1,
2020-06-22,Barking and Dagenham,E09000002,1,
2020-06-21,Barking and Dagenham,E09000002,2,
2020-06-20,Barking and Dagenham,E09000002,0,
2020-06-19,Barking and Dagenham,E09000002,0,
2020-06-18,Barking and Dagenham,E09000002,0,
2020-06-17,Barking and Dagenham,E09000002,2,
2020-06-16,Barking and Dagenham,E09000002,0,
2020-06-15,Barking and Dagenham,E09000002,1,
2020-06-14,Barking and Dagenham,E09000002,1,
2020-06-13,Barking and Dagenham,E09000002,2,
2020-06-12,Barking and Dagenham,E09000002,3,
2020-06-11,Barking and Dagenham,E09000002,1,
2020-06-10,Barking and Dagenham,E09000002,0,
2020-06-09,Barking and Dagenham,E09000002,0,
2020-06-08,Barking and Dagenham,E09000002,1,
2020-06-07,Barking and Dagenham,E09000002,0,
2020-06-06,Barking and Dagenham,E09000002,0,
2020-06-05,Barking and Dagenham,E09000002,0,
2020-06-04,Barking and Dagenham,E09000002,2,
2020-06-03,Barking and Dagenham,E09000002,4,
2020-06-02,Barking and Dagenham,E09000002,1,
2020-06-01,Barking and Dagenham,E09000002,2,
2020-05-31,Barking and Dagenham,E09000002,0,
2020-05-30,Barking and Dagenham,E09000002,0,
2020-05-29,Barking and Dagenham,E09000002,0,
2020-05-28,Barking and Dagenham,E09000002,4,
2020-05-27,Barking and Dagenham,E09000002,0,
2020-05-26,Barking and Dagenham,E09000002,4,
2020-05-25,Barking and Dagenham,E09000002,3,
2020-05-24,Barking and Dagenham,E09000002,0,
2020-05-23,Barking and Dagenham,E09000002,2,
2020-05-22,Barking and Dagenham,E09000002,1,
2020-05-21,Barking and Dagenham,E09000002,4,
2020-05-20,Barking and Dagenham,E09000002,4,
2020-05-19,Barking and Dagenham,E09000002,5,
2020-05-18,Barking and Dagenham,E09000002,2,
2020-05-17,Barking and Dagenham,E09000002,1,
2020-05-16,Barking and Dagenham,E09000002,2,
2020-05-15,Barking and Dagenham,E09000002,1,
2020-05-14,Barking and Dagenham,E09000002,2,
2020-05-13,Barking and Dagenham,E09000002,11,
2020-05-12,Barking and Dagenham,E09000002,3,
2020-05-11,Barking and Dagenham,E09000002,7,
2020-05-10,Barking and Dagenham,E09000002,7,
2020-05-09,Barking and Dagenham,E09000002,4,
2020-05-08,Barking and Dagenham,E09000002,6,
2020-05-07,Barking and Dagenham,E09000002,6,
2020-05-06,Barking and Dagenham,E09000002,4,
2020-05-05,Barking and Dagenham,E09000002,6,
2020-05-04,Barking and Dagenham,E09000002,4,
2020-05-03,Barking and Dagenham,E09000002,8,
2020-05-02,Barking and Dagenham,E09000002,6,
2020-05-01,Barking and Dagenham,E09000002,11,
2020-04-30,Barking and Dagenham,E09000002,5,
2020-04-29,Barking and Dagenham,E09000002,7,
2020-04-28,Barking and Dagenham,E09000002,6,
2020-04-27,Barking and Dagenham,E09000002,8,
2020-04-26,Barking and Dagenham,E09000002,10,
2020-04-25,Barking and Dagenham,E09000002,7,
2020-04-24,Barking and Dagenham,E09000002,3,
2020-04-23,Barking and Dagenham,E09000002,11,
2020-04-22,Barking and Dagenham,E09000002,9,
2020-04-21,Barking and Dagenham,E09000002,14,
2020-04-20,Barking and Dagenham,E09000002,7,
2020-04-19,Barking and Dagenham,E09000002,15,
2020-04-18,Barking and Dagenham,E09000002,7,
2020-04-17,Barking and Dagenham,E09000002,9,
2020-04-16,Barking and Dagenham,E09000002,12,
2020-04-15,Barking and Dagenham,E09000002,12,
2020-04-14,Barking and Dagenham,E09000002,14,
2020-04-13,Barking and Dagenham,E09000002,18,
2020-04-12,Barking and Dagenham,E09000002,18,
2020-04-11,Barking and Dagenham,E09000002,9,
2020-04-10,Barking and Dagenham,E09000002,11,
2020-04-09,Barking and Dagenham,E09000002,15,
2020-04-08,Barking and Dagenham,E09000002,22,
2020-04-07,Barking and Dagenham,E09000002,22,
2020-04-06,Barking and Dagenham,E09000002,12,
2020-04-05,Barking and Dagenham,E09000002,19,
2020-04-04,Barking and Dagenham,E09000002,17,
2020-04-03,Barking and Dagenham,E09000002,18,
2020-04-02,Barking and Dagenham,E09000002,26,
2020-04-01,Barking and Dagenham,E09000002,22,
2020-03-31,Barking and Dagenham,E09000002,19,
2020-03-30,Barking and Dagenham,E09000002,11,
2020-03-29,Barking and Dagenham,E09000002,11,
2020-03-28,Barking and Dagenham,E09000002,11,
2020-03-27,Barking and Dagenham,E09000002,12,
2020-03-26,Barking and Dagenham,E09000002,7,
2020-03-25,Barking and Dagenham,E09000002,11,
