Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Portsmouth,E06000044,Upper tier local authority,2020-05-05,2,,,299,,
Brighton and Hove,E06000043,Upper tier local authority,2020-05-05,7,,,399,,
Milton Keynes,E06000042,Upper tier local authority,2020-05-05,1,,,489,,
Wokingham,E06000041,Upper tier local authority,2020-05-05,1,,,406,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-05-05,1,,,270,,
Slough,E06000039,Upper tier local authority,2020-05-05,2,,,428,,
Reading,E06000038,Upper tier local authority,2020-05-05,4,,,529,,
West Berkshire,E06000037,Upper tier local authority,2020-05-05,2,,,342,,
Bracknell Forest,E06000036,Upper tier local authority,2020-05-05,1,,,228,,
Medway,E06000035,Upper tier local authority,2020-05-05,4,,,672,,
Luton,E06000032,Upper tier local authority,2020-05-05,2,,,662,,
Peterborough,E06000031,Upper tier local authority,2020-05-05,4,,,293,,
Swindon,E06000030,Upper tier local authority,2020-05-05,4,,,395,,
Plymouth,E06000026,Upper tier local authority,2020-05-05,9,,,317,,
South Gloucestershire,E06000025,Upper tier local authority,2020-05-05,3,,,368,,
North Somerset,E06000024,Upper tier local authority,2020-05-05,3,,,278,,
"Bristol, City of",E06000023,Upper tier local authority,2020-05-05,6,,,654,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-05-05,1,,,220,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-05-05,17,,,564,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-05-05,7,,,302,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-05-05,7,,,340,,
Nottingham,E06000018,Upper tier local authority,2020-05-05,12,,,563,,
Rutland,E06000017,Upper tier local authority,2020-05-05,1,,,24,,
Leicester,E06000016,Upper tier local authority,2020-05-05,5,,,726,,
Derby,E06000015,Upper tier local authority,2020-05-05,1,,,517,,
York,E06000014,Upper tier local authority,2020-05-05,23,,,368,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-05-05,1,,,138,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-05-05,10,,,707,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-05-05,7,,,560,,
Blackpool,E06000009,Upper tier local authority,2020-05-05,4,,,492,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-05-05,4,,,349,,
Warrington,E06000007,Upper tier local authority,2020-05-05,3,,,664,,
Halton,E06000006,Upper tier local authority,2020-05-05,2,,,340,,
Darlington,E06000005,Upper tier local authority,2020-05-05,4,,,321,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-05-05,8,,,432,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-05-05,5,,,350,,
Middlesbrough,E06000002,Upper tier local authority,2020-05-05,15,,,613,,
Hartlepool,E06000001,Upper tier local authority,2020-05-05,1,,,230,,
England,E92000001,Nation,2020-05-04,1491,1313,178,131714,131278,436
South West,E12000009,Region,2020-05-04,73,,,6789,,
South East,E12000008,Region,2020-05-04,204,,,18677,,
London,E12000007,Region,2020-05-04,138,,,25466,,
East of England,E12000006,Region,2020-05-04,155,,,11721,,
West Midlands,E12000005,Region,2020-05-04,166,,,14314,,
East Midlands,E12000004,Region,2020-05-04,90,,,7370,,
Yorkshire and The Humber,E12000003,Region,2020-05-04,169,,,11677,,
North West,E12000002,Region,2020-05-04,257,,,21569,,
North East,E12000001,Region,2020-05-04,182,,,8582,,
Worcestershire,E10000034,Upper tier local authority,2020-05-04,8,,,1219,,
West Sussex,E10000032,Upper tier local authority,2020-05-04,13,,,1219,,
Warwickshire,E10000031,Upper tier local authority,2020-05-04,10,,,1265,,
Surrey,E10000030,Upper tier local authority,2020-05-04,18,,,2703,,
Suffolk,E10000029,Upper tier local authority,2020-05-04,32,,,1226,,
Staffordshire,E10000028,Upper tier local authority,2020-05-04,18,,,1877,,
Somerset,E10000027,Upper tier local authority,2020-05-04,12,,,553,,
Oxfordshire,E10000025,Upper tier local authority,2020-05-04,22,,,1658,,
Nottinghamshire,E10000024,Upper tier local authority,2020-05-04,7,,,1189,,
North Yorkshire,E10000023,Upper tier local authority,2020-05-04,29,,,1088,,
Northamptonshire,E10000021,Upper tier local authority,2020-05-04,12,,,1099,,
Norfolk,E10000020,Upper tier local authority,2020-05-04,40,,,1764,,
Lincolnshire,E10000019,Upper tier local authority,2020-05-04,12,,,902,,
Leicestershire,E10000018,Upper tier local authority,2020-05-04,13,,,999,,
Lancashire,E10000017,Upper tier local authority,2020-05-04,39,,,3061,,
Kent,E10000016,Upper tier local authority,2020-05-04,56,,,3951,,
Hertfordshire,E10000015,Upper tier local authority,2020-05-04,9,,,2474,,
Hampshire,E10000014,Upper tier local authority,2020-05-04,25,,,2949,,
Gloucestershire,E10000013,Upper tier local authority,2020-05-04,20,,,1293,,
Essex,E10000012,Upper tier local authority,2020-05-04,24,,,2791,,
East Sussex,E10000011,Upper tier local authority,2020-05-04,8,,,624,,
Devon,E10000008,Upper tier local authority,2020-05-04,4,,,753,,
Derbyshire,E10000007,Upper tier local authority,2020-05-04,13,,,1370,,
Cumbria,E10000006,Upper tier local authority,2020-05-04,11,,,2028,,
Cambridgeshire,E10000003,Upper tier local authority,2020-05-04,16,,,871,,
Buckinghamshire,E10000002,Upper tier local authority,2020-05-04,8,,,873,,
Westminster,E09000033,Upper tier local authority,2020-05-04,1,,,633,,
Wandsworth,E09000032,Upper tier local authority,2020-05-04,2,,,950,,
Waltham Forest,E09000031,Upper tier local authority,2020-05-04,7,,,736,,
Tower Hamlets,E09000030,Upper tier local authority,2020-05-04,1,,,609,,
Sutton,E09000029,Upper tier local authority,2020-05-04,2,,,701,,
Southwark,E09000028,Upper tier local authority,2020-05-04,5,,,1223,,
Redbridge,E09000026,Upper tier local authority,2020-05-04,5,,,703,,
Newham,E09000025,Upper tier local authority,2020-05-04,5,,,964,,
Merton,E09000024,Upper tier local authority,2020-05-04,3,,,665,,
Lewisham,E09000023,Upper tier local authority,2020-05-04,4,,,945,,
Lambeth,E09000022,Upper tier local authority,2020-05-04,3,,,1161,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-05-04,2,,,478,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-05-04,1,,,474,,
Islington,E09000019,Upper tier local authority,2020-05-04,2,,,428,,
Hounslow,E09000018,Upper tier local authority,2020-05-04,13,,,691,,
Hillingdon,E09000017,Upper tier local authority,2020-05-04,4,,,744,,
Havering,E09000016,Upper tier local authority,2020-05-04,5,,,666,,
Harrow,E09000015,Upper tier local authority,2020-05-04,14,,,965,,
Haringey,E09000014,Upper tier local authority,2020-05-04,1,,,561,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-05-04,5,,,635,,
Hackney,E09000012,Upper tier local authority,2020-05-04,1,,,616,,
Greenwich,E09000011,Upper tier local authority,2020-05-04,4,,,656,,
Enfield,E09000010,Upper tier local authority,2020-05-04,3,,,848,,
Ealing,E09000009,Upper tier local authority,2020-05-04,3,,,1110,,
Croydon,E09000008,Upper tier local authority,2020-05-04,11,,,1444,,
Bromley,E09000006,Upper tier local authority,2020-05-04,13,,,1130,,
Brent,E09000005,Upper tier local authority,2020-05-04,2,,,1388,,
Bexley,E09000004,Upper tier local authority,2020-05-04,6,,,652,,
Barnet,E09000003,Upper tier local authority,2020-05-04,7,,,1235,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-05-04,3,,,465,,
Gateshead,E08000037,Upper tier local authority,2020-05-04,32,,,914,,
Wakefield,E08000036,Upper tier local authority,2020-05-04,5,,,577,,
Leeds,E08000035,Upper tier local authority,2020-05-04,20,,,1542,,
Kirklees,E08000034,Upper tier local authority,2020-05-04,9,,,629,,
Calderdale,E08000033,Upper tier local authority,2020-05-04,3,,,260,,
Bradford,E08000032,Upper tier local authority,2020-05-04,27,,,1024,,
Wolverhampton,E08000031,Upper tier local authority,2020-05-04,18,,,908,,
Walsall,E08000030,Upper tier local authority,2020-05-04,2,,,1037,,
Solihull,E08000029,Upper tier local authority,2020-05-04,11,,,602,,
Sandwell,E08000028,Upper tier local authority,2020-05-04,11,,,1068,,
Dudley,E08000027,Upper tier local authority,2020-05-04,11,,,860,,
Coventry,E08000026,Upper tier local authority,2020-05-04,4,,,724,,
Birmingham,E08000025,Upper tier local authority,2020-05-04,28,,,3011,,
Sunderland,E08000024,Upper tier local authority,2020-05-04,27,,,1250,,
South Tyneside,E08000023,Upper tier local authority,2020-05-04,9,,,620,,
North Tyneside,E08000022,Upper tier local authority,2020-05-04,1,,,496,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-05-04,12,,,961,,
Sheffield,E08000019,Upper tier local authority,2020-05-04,9,,,2306,,
Rotherham,E08000018,Upper tier local authority,2020-05-04,2,,,782,,
Doncaster,E08000017,Upper tier local authority,2020-05-04,1,,,588,,
Barnsley,E08000016,Upper tier local authority,2020-05-04,5,,,735,,
Wirral,E08000015,Upper tier local authority,2020-05-04,9,,,1079,,
Sefton,E08000014,Upper tier local authority,2020-05-04,5,,,849,,
St. Helens,E08000013,Upper tier local authority,2020-05-04,1,,,684,,
Liverpool,E08000012,Upper tier local authority,2020-05-04,10,,,1501,,
Knowsley,E08000011,Upper tier local authority,2020-05-04,7,,,594,,
Wigan,E08000010,Upper tier local authority,2020-05-04,10,,,910,,
Trafford,E08000009,Upper tier local authority,2020-05-04,9,,,657,,
Tameside,E08000008,Upper tier local authority,2020-05-04,9,,,515,,
Stockport,E08000007,Upper tier local authority,2020-05-04,12,,,924,,
Salford,E08000006,Upper tier local authority,2020-05-04,7,,,843,,
Rochdale,E08000005,Upper tier local authority,2020-05-04,13,,,622,,
Oldham,E08000004,Upper tier local authority,2020-05-04,25,,,883,,
Manchester,E08000003,Upper tier local authority,2020-05-04,16,,,1248,,
Bury,E08000002,Upper tier local authority,2020-05-04,10,,,627,,
Bolton,E08000001,Upper tier local authority,2020-05-04,12,,,863,,
Dorset,E06000059,Upper tier local authority,2020-05-04,4,,,342,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-05-04,1,,,441,,
Northumberland,E06000057,Upper tier local authority,2020-05-04,10,,,826,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-05-04,9,,,542,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-05-04,4,,,520,,
Shropshire,E06000051,Upper tier local authority,2020-05-04,18,,,568,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-05-04,12,,,891,,
Cheshire East,E06000049,Upper tier local authority,2020-05-04,17,,,958,,
County Durham,E06000047,Upper tier local authority,2020-05-04,41,,,1602,,
Isle of Wight,E06000046,Upper tier local authority,2020-05-04,4,,,148,,
Southampton,E06000045,Upper tier local authority,2020-05-04,12,,,515,,
Portsmouth,E06000044,Upper tier local authority,2020-05-04,1,,,297,,
Brighton and Hove,E06000043,Upper tier local authority,2020-05-04,4,,,392,,
Milton Keynes,E06000042,Upper tier local authority,2020-05-04,3,,,488,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-05-04,2,,,269,,
Slough,E06000039,Upper tier local authority,2020-05-04,4,,,426,,
Reading,E06000038,Upper tier local authority,2020-05-04,6,,,525,,
West Berkshire,E06000037,Upper tier local authority,2020-05-04,4,,,340,,
Bracknell Forest,E06000036,Upper tier local authority,2020-05-04,1,,,227,,
Medway,E06000035,Upper tier local authority,2020-05-04,13,,,668,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-05-04,2,,,319,,
Luton,E06000032,Upper tier local authority,2020-05-04,16,,,660,,
Peterborough,E06000031,Upper tier local authority,2020-05-04,7,,,289,,
Swindon,E06000030,Upper tier local authority,2020-05-04,1,,,391,,
Plymouth,E06000026,Upper tier local authority,2020-05-04,2,,,308,,
South Gloucestershire,E06000025,Upper tier local authority,2020-05-04,3,,,365,,
North Somerset,E06000024,Upper tier local authority,2020-05-04,11,,,275,,
"Bristol, City of",E06000023,Upper tier local authority,2020-05-04,11,,,648,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-05-04,14,,,547,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-05-04,5,,,295,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-05-04,8,,,333,,
Nottingham,E06000018,Upper tier local authority,2020-05-04,9,,,551,,
Rutland,E06000017,Upper tier local authority,2020-05-04,1,,,23,,
Leicester,E06000016,Upper tier local authority,2020-05-04,21,,,721,,
Derby,E06000015,Upper tier local authority,2020-05-04,2,,,516,,
York,E06000014,Upper tier local authority,2020-05-04,14,,,345,,
North Lincolnshire,E06000013,Upper tier local authority,2020-05-04,6,,,414,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-05-04,16,,,697,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-05-04,23,,,553,,
Blackpool,E06000009,Upper tier local authority,2020-05-04,7,,,488,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-05-04,5,,,345,,
Warrington,E06000007,Upper tier local authority,2020-05-04,9,,,661,,
Halton,E06000006,Upper tier local authority,2020-05-04,2,,,338,,
Darlington,E06000005,Upper tier local authority,2020-05-04,14,,,317,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-05-04,11,,,424,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-05-04,8,,,345,,
Middlesbrough,E06000002,Upper tier local authority,2020-05-04,11,,,598,,
Hartlepool,E06000001,Upper tier local authority,2020-05-04,6,,,229,,
England,E92000001,Nation,2020-05-03,964,883,81,130223,129965,258
South West,E12000009,Region,2020-05-03,74,,,6716,,
South East,E12000008,Region,2020-05-03,132,,,18473,,
London,E12000007,Region,2020-05-03,65,,,25328,,
East of England,E12000006,Region,2020-05-03,102,,,11566,,
West Midlands,E12000005,Region,2020-05-03,128,,,14148,,
East Midlands,E12000004,Region,2020-05-03,34,,,7280,,
Yorkshire and The Humber,E12000003,Region,2020-05-03,162,,,11508,,
North West,E12000002,Region,2020-05-03,191,,,21312,,
North East,E12000001,Region,2020-05-03,65,,,8400,,
Worcestershire,E10000034,Upper tier local authority,2020-05-03,7,,,1211,,
West Sussex,E10000032,Upper tier local authority,2020-05-03,8,,,1206,,
Warwickshire,E10000031,Upper tier local authority,2020-05-03,10,,,1255,,
Surrey,E10000030,Upper tier local authority,2020-05-03,16,,,2685,,
Suffolk,E10000029,Upper tier local authority,2020-05-03,13,,,1194,,
Staffordshire,E10000028,Upper tier local authority,2020-05-03,14,,,1859,,
Somerset,E10000027,Upper tier local authority,2020-05-03,3,,,541,,
Oxfordshire,E10000025,Upper tier local authority,2020-05-03,2,,,1636,,
Nottinghamshire,E10000024,Upper tier local authority,2020-05-03,4,,,1182,,
North Yorkshire,E10000023,Upper tier local authority,2020-05-03,16,,,1059,,
Northamptonshire,E10000021,Upper tier local authority,2020-05-03,3,,,1087,,
Norfolk,E10000020,Upper tier local authority,2020-05-03,45,,,1724,,
Lincolnshire,E10000019,Upper tier local authority,2020-05-03,6,,,890,,
Leicestershire,E10000018,Upper tier local authority,2020-05-03,6,,,986,,
Lancashire,E10000017,Upper tier local authority,2020-05-03,40,,,3022,,
Kent,E10000016,Upper tier local authority,2020-05-03,33,,,3895,,
Hertfordshire,E10000015,Upper tier local authority,2020-05-03,10,,,2465,,
Hampshire,E10000014,Upper tier local authority,2020-05-03,20,,,2924,,
Gloucestershire,E10000013,Upper tier local authority,2020-05-03,11,,,1273,,
Essex,E10000012,Upper tier local authority,2020-05-03,16,,,2767,,
East Sussex,E10000011,Upper tier local authority,2020-05-03,13,,,616,,
Devon,E10000008,Upper tier local authority,2020-05-03,11,,,749,,
Derbyshire,E10000007,Upper tier local authority,2020-05-03,7,,,1357,,
Cumbria,E10000006,Upper tier local authority,2020-05-03,5,,,2017,,
Cambridgeshire,E10000003,Upper tier local authority,2020-05-03,9,,,855,,
Buckinghamshire,E10000002,Upper tier local authority,2020-05-03,5,,,865,,
Wandsworth,E09000032,Upper tier local authority,2020-05-03,2,,,948,,
Tower Hamlets,E09000030,Upper tier local authority,2020-05-03,2,,,608,,
Sutton,E09000029,Upper tier local authority,2020-05-03,1,,,699,,
Southwark,E09000028,Upper tier local authority,2020-05-03,2,,,1218,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-05-03,1,,,386,,
Redbridge,E09000026,Upper tier local authority,2020-05-03,2,,,698,,
Newham,E09000025,Upper tier local authority,2020-05-03,2,,,959,,
Lewisham,E09000023,Upper tier local authority,2020-05-03,5,,,941,,
Lambeth,E09000022,Upper tier local authority,2020-05-03,3,,,1158,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-05-03,2,,,476,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-05-03,1,,,473,,
Islington,E09000019,Upper tier local authority,2020-05-03,3,,,426,,
Hounslow,E09000018,Upper tier local authority,2020-05-03,2,,,678,,
Hillingdon,E09000017,Upper tier local authority,2020-05-03,2,,,740,,
Havering,E09000016,Upper tier local authority,2020-05-03,2,,,661,,
Harrow,E09000015,Upper tier local authority,2020-05-03,2,,,951,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-05-03,1,,,630,,
Hackney,E09000012,Upper tier local authority,2020-05-03,1,,,615,,
Enfield,E09000010,Upper tier local authority,2020-05-03,1,,,845,,
Ealing,E09000009,Upper tier local authority,2020-05-03,3,,,1107,,
Croydon,E09000008,Upper tier local authority,2020-05-03,5,,,1433,,
Bromley,E09000006,Upper tier local authority,2020-05-03,9,,,1117,,
Brent,E09000005,Upper tier local authority,2020-05-03,3,,,1386,,
Bexley,E09000004,Upper tier local authority,2020-05-03,3,,,646,,
Barnet,E09000003,Upper tier local authority,2020-05-03,3,,,1228,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-05-03,2,,,462,,
Gateshead,E08000037,Upper tier local authority,2020-05-03,5,,,882,,
Wakefield,E08000036,Upper tier local authority,2020-05-03,7,,,572,,
Leeds,E08000035,Upper tier local authority,2020-05-03,10,,,1522,,
Kirklees,E08000034,Upper tier local authority,2020-05-03,5,,,620,,
Bradford,E08000032,Upper tier local authority,2020-05-03,21,,,997,,
