Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Swindon,E06000030,Upper tier local authority,2020-05-06,3,,,397,,
Plymouth,E06000026,Upper tier local authority,2020-05-06,11,,,328,,
South Gloucestershire,E06000025,Upper tier local authority,2020-05-06,3,,,372,,
North Somerset,E06000024,Upper tier local authority,2020-05-06,15,,,292,,
"Bristol, City of",E06000023,Upper tier local authority,2020-05-06,7,,,661,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-05-06,25,,,589,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-05-06,5,,,307,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-05-06,10,,,350,,
Leicester,E06000016,Upper tier local authority,2020-05-06,17,,,741,,
York,E06000014,Upper tier local authority,2020-05-06,9,,,377,,
North Lincolnshire,E06000013,Upper tier local authority,2020-05-06,6,,,421,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-05-06,12,,,723,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-05-06,6,,,573,,
Blackpool,E06000009,Upper tier local authority,2020-05-06,7,,,502,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-05-06,5,,,356,,
Warrington,E06000007,Upper tier local authority,2020-05-06,10,,,676,,
Halton,E06000006,Upper tier local authority,2020-05-06,1,,,341,,
Darlington,E06000005,Upper tier local authority,2020-05-06,4,,,325,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-05-06,2,,,433,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-05-06,8,,,358,,
Middlesbrough,E06000002,Upper tier local authority,2020-05-06,4,,,618,,
England,E92000001,Nation,2020-05-05,1536,1258,278,133248,132972,276
South West,E12000009,Region,2020-05-05,61,,,6848,,
South East,E12000008,Region,2020-05-05,230,,,18901,,
London,E12000007,Region,2020-05-05,129,,,25589,,
East of England,E12000006,Region,2020-05-05,159,,,11940,,
West Midlands,E12000005,Region,2020-05-05,219,,,14521,,
East Midlands,E12000004,Region,2020-05-05,65,,,7441,,
Yorkshire and The Humber,E12000003,Region,2020-05-05,179,,,11863,,
North West,E12000002,Region,2020-05-05,297,,,21865,,
North East,E12000001,Region,2020-05-05,139,,,8714,,
Worcestershire,E10000034,Upper tier local authority,2020-05-05,18,,,1233,,
West Sussex,E10000032,Upper tier local authority,2020-05-05,5,,,1224,,
Warwickshire,E10000031,Upper tier local authority,2020-05-05,26,,,1289,,
Surrey,E10000030,Upper tier local authority,2020-05-05,26,,,2727,,
Suffolk,E10000029,Upper tier local authority,2020-05-05,16,,,1242,,
Staffordshire,E10000028,Upper tier local authority,2020-05-05,30,,,1910,,
Somerset,E10000027,Upper tier local authority,2020-05-05,3,,,557,,
Oxfordshire,E10000025,Upper tier local authority,2020-05-05,43,,,1706,,
Nottinghamshire,E10000024,Upper tier local authority,2020-05-05,8,,,1198,,
North Yorkshire,E10000023,Upper tier local authority,2020-05-05,33,,,1120,,
Northamptonshire,E10000021,Upper tier local authority,2020-05-05,6,,,1105,,
Norfolk,E10000020,Upper tier local authority,2020-05-05,41,,,1801,,
Lincolnshire,E10000019,Upper tier local authority,2020-05-05,4,,,906,,
Leicestershire,E10000018,Upper tier local authority,2020-05-05,15,,,1010,,
Lancashire,E10000017,Upper tier local authority,2020-05-05,38,,,3095,,
Kent,E10000016,Upper tier local authority,2020-05-05,80,,,4024,,
Hertfordshire,E10000015,Upper tier local authority,2020-05-05,34,,,2538,,
Hampshire,E10000014,Upper tier local authority,2020-05-05,22,,,2969,,
Gloucestershire,E10000013,Upper tier local authority,2020-05-05,17,,,1310,,
Essex,E10000012,Upper tier local authority,2020-05-05,26,,,2827,,
East Sussex,E10000011,Upper tier local authority,2020-05-05,11,,,635,,
Devon,E10000008,Upper tier local authority,2020-05-05,3,,,756,,
Derbyshire,E10000007,Upper tier local authority,2020-05-05,13,,,1392,,
Cumbria,E10000006,Upper tier local authority,2020-05-05,24,,,2053,,
Cambridgeshire,E10000003,Upper tier local authority,2020-05-05,18,,,903,,
Buckinghamshire,E10000002,Upper tier local authority,2020-05-05,5,,,878,,
Westminster,E09000033,Upper tier local authority,2020-05-05,3,,,636,,
Wandsworth,E09000032,Upper tier local authority,2020-05-05,3,,,953,,
Waltham Forest,E09000031,Upper tier local authority,2020-05-05,3,,,739,,
Sutton,E09000029,Upper tier local authority,2020-05-05,5,,,708,,
Southwark,E09000028,Upper tier local authority,2020-05-05,7,,,1228,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-05-05,3,,,390,,
Redbridge,E09000026,Upper tier local authority,2020-05-05,18,,,720,,
Newham,E09000025,Upper tier local authority,2020-05-05,4,,,968,,
Merton,E09000024,Upper tier local authority,2020-05-05,2,,,667,,
Lewisham,E09000023,Upper tier local authority,2020-05-05,4,,,946,,
Lambeth,E09000022,Upper tier local authority,2020-05-05,4,,,1163,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-05-05,1,,,481,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-05-05,1,,,475,,
Islington,E09000019,Upper tier local authority,2020-05-05,1,,,429,,
Hounslow,E09000018,Upper tier local authority,2020-05-05,1,,,692,,
Hillingdon,E09000017,Upper tier local authority,2020-05-05,5,,,749,,
Havering,E09000016,Upper tier local authority,2020-05-05,5,,,673,,
Harrow,E09000015,Upper tier local authority,2020-05-05,10,,,976,,
Haringey,E09000014,Upper tier local authority,2020-05-05,3,,,563,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-05-05,1,,,636,,
Hackney,E09000012,Upper tier local authority,2020-05-05,3,,,619,,
Greenwich,E09000011,Upper tier local authority,2020-05-05,2,,,656,,
Enfield,E09000010,Upper tier local authority,2020-05-05,4,,,853,,
Ealing,E09000009,Upper tier local authority,2020-05-05,3,,,1113,,
Croydon,E09000008,Upper tier local authority,2020-05-05,4,,,1447,,
Camden,E09000007,Upper tier local authority,2020-05-05,2,,,590,,
Bromley,E09000006,Upper tier local authority,2020-05-05,14,,,1141,,
Brent,E09000005,Upper tier local authority,2020-05-05,4,,,1393,,
Bexley,E09000004,Upper tier local authority,2020-05-05,2,,,653,,
Barnet,E09000003,Upper tier local authority,2020-05-05,5,,,1239,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-05-05,2,,,467,,
Gateshead,E08000037,Upper tier local authority,2020-05-05,16,,,928,,
Wakefield,E08000036,Upper tier local authority,2020-05-05,16,,,593,,
Leeds,E08000035,Upper tier local authority,2020-05-05,28,,,1564,,
Kirklees,E08000034,Upper tier local authority,2020-05-05,8,,,637,,
Calderdale,E08000033,Upper tier local authority,2020-05-05,9,,,269,,
Bradford,E08000032,Upper tier local authority,2020-05-05,14,,,1037,,
Wolverhampton,E08000031,Upper tier local authority,2020-05-05,7,,,915,,
Walsall,E08000030,Upper tier local authority,2020-05-05,6,,,1044,,
Solihull,E08000029,Upper tier local authority,2020-05-05,5,,,607,,
Sandwell,E08000028,Upper tier local authority,2020-05-05,16,,,1084,,
Dudley,E08000027,Upper tier local authority,2020-05-05,5,,,864,,
Coventry,E08000026,Upper tier local authority,2020-05-05,12,,,736,,
Birmingham,E08000025,Upper tier local authority,2020-05-05,51,,,3054,,
Sunderland,E08000024,Upper tier local authority,2020-05-05,15,,,1263,,
South Tyneside,E08000023,Upper tier local authority,2020-05-05,10,,,630,,
North Tyneside,E08000022,Upper tier local authority,2020-05-05,9,,,505,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-05-05,13,,,974,,
Sheffield,E08000019,Upper tier local authority,2020-05-05,11,,,2323,,
Rotherham,E08000018,Upper tier local authority,2020-05-05,4,,,788,,
Barnsley,E08000016,Upper tier local authority,2020-05-05,2,,,745,,
Wirral,E08000015,Upper tier local authority,2020-05-05,13,,,1090,,
Sefton,E08000014,Upper tier local authority,2020-05-05,2,,,852,,
St. Helens,E08000013,Upper tier local authority,2020-05-05,3,,,690,,
Liverpool,E08000012,Upper tier local authority,2020-05-05,1,,,1500,,
Knowsley,E08000011,Upper tier local authority,2020-05-05,12,,,605,,
Wigan,E08000010,Upper tier local authority,2020-05-05,39,,,949,,
Trafford,E08000009,Upper tier local authority,2020-05-05,10,,,666,,
Tameside,E08000008,Upper tier local authority,2020-05-05,11,,,526,,
Stockport,E08000007,Upper tier local authority,2020-05-05,15,,,939,,
Salford,E08000006,Upper tier local authority,2020-05-05,11,,,854,,
Rochdale,E08000005,Upper tier local authority,2020-05-05,16,,,638,,
Oldham,E08000004,Upper tier local authority,2020-05-05,18,,,901,,
Manchester,E08000003,Upper tier local authority,2020-05-05,27,,,1274,,
Bury,E08000002,Upper tier local authority,2020-05-05,4,,,631,,
Bolton,E08000001,Upper tier local authority,2020-05-05,12,,,875,,
Dorset,E06000059,Upper tier local authority,2020-05-05,2,,,342,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-05-05,1,,,442,,
Northumberland,E06000057,Upper tier local authority,2020-05-05,8,,,832,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-05-05,1,,,547,,
Bedford,E06000055,Upper tier local authority,2020-05-05,5,,,500,,
Wiltshire,E06000054,Upper tier local authority,2020-05-05,3,,,475,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-05-05,6,,,526,,
Shropshire,E06000051,Upper tier local authority,2020-05-05,12,,,579,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-05-05,5,,,896,,
Cheshire East,E06000049,Upper tier local authority,2020-05-05,19,,,979,,
County Durham,E06000047,Upper tier local authority,2020-05-05,34,,,1636,,
Isle of Wight,E06000046,Upper tier local authority,2020-05-05,2,,,149,,
Southampton,E06000045,Upper tier local authority,2020-05-05,4,,,519,,
Portsmouth,E06000044,Upper tier local authority,2020-05-05,2,,,299,,
Brighton and Hove,E06000043,Upper tier local authority,2020-05-05,7,,,399,,
Milton Keynes,E06000042,Upper tier local authority,2020-05-05,5,,,493,,
Wokingham,E06000041,Upper tier local authority,2020-05-05,1,,,407,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-05-05,1,,,270,,
Slough,E06000039,Upper tier local authority,2020-05-05,4,,,430,,
Reading,E06000038,Upper tier local authority,2020-05-05,4,,,530,,
West Berkshire,E06000037,Upper tier local authority,2020-05-05,2,,,342,,
Bracknell Forest,E06000036,Upper tier local authority,2020-05-05,1,,,228,,
Medway,E06000035,Upper tier local authority,2020-05-05,5,,,672,,
Thurrock,E06000034,Upper tier local authority,2020-05-05,2,,,293,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-05-05,7,,,331,,
Luton,E06000032,Upper tier local authority,2020-05-05,4,,,664,,
Peterborough,E06000031,Upper tier local authority,2020-05-05,5,,,294,,
Swindon,E06000030,Upper tier local authority,2020-05-05,4,,,394,,
Plymouth,E06000026,Upper tier local authority,2020-05-05,9,,,317,,
South Gloucestershire,E06000025,Upper tier local authority,2020-05-05,3,,,369,,
North Somerset,E06000024,Upper tier local authority,2020-05-05,3,,,277,,
"Bristol, City of",E06000023,Upper tier local authority,2020-05-05,6,,,654,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-05-05,1,,,220,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-05-05,17,,,564,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-05-05,7,,,302,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-05-05,7,,,340,,
Nottingham,E06000018,Upper tier local authority,2020-05-05,12,,,563,,
Rutland,E06000017,Upper tier local authority,2020-05-05,1,,,24,,
Leicester,E06000016,Upper tier local authority,2020-05-05,5,,,724,,
Derby,E06000015,Upper tier local authority,2020-05-05,1,,,519,,
York,E06000014,Upper tier local authority,2020-05-05,23,,,368,,
North Lincolnshire,E06000013,Upper tier local authority,2020-05-05,1,,,415,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-05-05,1,,,138,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-05-05,17,,,711,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-05-05,12,,,567,,
Blackpool,E06000009,Upper tier local authority,2020-05-05,6,,,495,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-05-05,5,,,351,,
Warrington,E06000007,Upper tier local authority,2020-05-05,4,,,666,,
Halton,E06000006,Upper tier local authority,2020-05-05,2,,,340,,
Darlington,E06000005,Upper tier local authority,2020-05-05,4,,,321,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-05-05,8,,,431,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-05-05,5,,,350,,
Middlesbrough,E06000002,Upper tier local authority,2020-05-05,16,,,614,,
Hartlepool,E06000001,Upper tier local authority,2020-05-05,1,,,230,,
England,E92000001,Nation,2020-05-04,1649,1491,158,131712,131714,-2
South West,E12000009,Region,2020-05-04,82,,,6787,,
South East,E12000008,Region,2020-05-04,217,,,18671,,
London,E12000007,Region,2020-05-04,163,,,25460,,
East of England,E12000006,Region,2020-05-04,208,,,11781,,
West Midlands,E12000005,Region,2020-05-04,172,,,14302,,
East Midlands,E12000004,Region,2020-05-04,101,,,7376,,
Yorkshire and The Humber,E12000003,Region,2020-05-04,190,,,11684,,
North West,E12000002,Region,2020-05-04,266,,,21568,,
North East,E12000001,Region,2020-05-04,185,,,8575,,
Worcestershire,E10000034,Upper tier local authority,2020-05-04,8,,,1215,,
West Sussex,E10000032,Upper tier local authority,2020-05-04,13,,,1219,,
Warwickshire,E10000031,Upper tier local authority,2020-05-04,10,,,1263,,
Surrey,E10000030,Upper tier local authority,2020-05-04,19,,,2701,,
Suffolk,E10000029,Upper tier local authority,2020-05-04,38,,,1226,,
Staffordshire,E10000028,Upper tier local authority,2020-05-04,21,,,1880,,
Somerset,E10000027,Upper tier local authority,2020-05-04,13,,,554,,
Oxfordshire,E10000025,Upper tier local authority,2020-05-04,31,,,1663,,
Nottinghamshire,E10000024,Upper tier local authority,2020-05-04,8,,,1190,,
North Yorkshire,E10000023,Upper tier local authority,2020-05-04,32,,,1087,,
Northamptonshire,E10000021,Upper tier local authority,2020-05-04,12,,,1099,,
Norfolk,E10000020,Upper tier local authority,2020-05-04,40,,,1760,,
Lincolnshire,E10000019,Upper tier local authority,2020-05-04,12,,,902,,
Leicestershire,E10000018,Upper tier local authority,2020-05-04,13,,,995,,
Lancashire,E10000017,Upper tier local authority,2020-05-04,40,,,3057,,
Kent,E10000016,Upper tier local authority,2020-05-04,57,,,3944,,
Hertfordshire,E10000015,Upper tier local authority,2020-05-04,31,,,2504,,
Hampshire,E10000014,Upper tier local authority,2020-05-04,24,,,2947,,
Gloucestershire,E10000013,Upper tier local authority,2020-05-04,20,,,1293,,
Essex,E10000012,Upper tier local authority,2020-05-04,34,,,2801,,
East Sussex,E10000011,Upper tier local authority,2020-05-04,8,,,624,,
Devon,E10000008,Upper tier local authority,2020-05-04,4,,,753,,
Derbyshire,E10000007,Upper tier local authority,2020-05-04,22,,,1379,,
Cumbria,E10000006,Upper tier local authority,2020-05-04,12,,,2029,,
Cambridgeshire,E10000003,Upper tier local authority,2020-05-04,22,,,885,,
Buckinghamshire,E10000002,Upper tier local authority,2020-05-04,10,,,873,,
Westminster,E09000033,Upper tier local authority,2020-05-04,3,,,633,,
Wandsworth,E09000032,Upper tier local authority,2020-05-04,3,,,950,,
Waltham Forest,E09000031,Upper tier local authority,2020-05-04,9,,,736,,
Tower Hamlets,E09000030,Upper tier local authority,2020-05-04,2,,,610,,
Sutton,E09000029,Upper tier local authority,2020-05-04,2,,,703,,
Southwark,E09000028,Upper tier local authority,2020-05-04,7,,,1221,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-05-04,2,,,387,,
Redbridge,E09000026,Upper tier local authority,2020-05-04,7,,,702,,
Newham,E09000025,Upper tier local authority,2020-05-04,7,,,964,,
Merton,E09000024,Upper tier local authority,2020-05-04,3,,,665,,
Lewisham,E09000023,Upper tier local authority,2020-05-04,6,,,942,,
Lambeth,E09000022,Upper tier local authority,2020-05-04,4,,,1159,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-05-04,3,,,480,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-05-04,1,,,474,,
Islington,E09000019,Upper tier local authority,2020-05-04,2,,,428,,
Hounslow,E09000018,Upper tier local authority,2020-05-04,14,,,691,,
Hillingdon,E09000017,Upper tier local authority,2020-05-04,4,,,744,,
Havering,E09000016,Upper tier local authority,2020-05-04,7,,,668,,
Harrow,E09000015,Upper tier local authority,2020-05-04,14,,,966,,
Haringey,E09000014,Upper tier local authority,2020-05-04,1,,,560,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-05-04,6,,,635,,
Hackney,E09000012,Upper tier local authority,2020-05-04,1,,,616,,
Greenwich,E09000011,Upper tier local authority,2020-05-04,4,,,654,,
Enfield,E09000010,Upper tier local authority,2020-05-04,3,,,849,,
Ealing,E09000009,Upper tier local authority,2020-05-04,5,,,1110,,
Croydon,E09000008,Upper tier local authority,2020-05-04,12,,,1443,,
Bromley,E09000006,Upper tier local authority,2020-05-04,13,,,1127,,
Brent,E09000005,Upper tier local authority,2020-05-04,2,,,1389,,
Bexley,E09000004,Upper tier local authority,2020-05-04,6,,,651,,
Barnet,E09000003,Upper tier local authority,2020-05-04,7,,,1234,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-05-04,3,,,465,,
Gateshead,E08000037,Upper tier local authority,2020-05-04,32,,,912,,
Wakefield,E08000036,Upper tier local authority,2020-05-04,5,,,577,,
Leeds,E08000035,Upper tier local authority,2020-05-04,20,,,1536,,
Kirklees,E08000034,Upper tier local authority,2020-05-04,10,,,629,,
Calderdale,E08000033,Upper tier local authority,2020-05-04,3,,,260,,
Bradford,E08000032,Upper tier local authority,2020-05-04,27,,,1023,,
Wolverhampton,E08000031,Upper tier local authority,2020-05-04,20,,,908,,
Walsall,E08000030,Upper tier local authority,2020-05-04,3,,,1038,,
Solihull,E08000029,Upper tier local authority,2020-05-04,11,,,602,,
